id,AgeAbove35,Accessibility,EdLevel,Employment,Gender,MentalHealth,MainBranch,YearsCode,YearsCodePro,Country,PreviousSalary,HaveWorkedWith,ComputerSkills,Employed
59063,0,False,Master,1,Woman,True,Dev,17,12,United States of America,155000.0,"['Bash/Shell', 'Go', 'HTML/CSS', 'Java', 'JavaScript', 'Python', 'Ruby', 'SQL', 'TypeScript', 'Ansible', 'Docker', 'Homebrew', 'Kubernetes', 'npm', 'Terraform', 'Yarn', 'FastAPI', 'Flask', 'Gatsby', 'jQuery', 'Node.js', 'React.js', 'Ruby on Rails', 'AWS', 'Google Cloud', 'Linode', 'Oracle Cloud Infrastructure', 'DynamoDB', 'PostgreSQL', 'SQLite']",30,1
59064,1,False,Undergraduate,1,Man,False,Dev,13,10,Mexico,39144.0,"['C#', 'JavaScript', 'SQL', 'TypeScript', 'npm', 'Angular', 'ASP.NET', 'ASP.NET Core ', 'Microsoft Azure', 'Microsoft SQL Server']",10,1
59065,0,False,Master,0,Man,False,Dev,6,2,Morocco,14448.0,"['HTML/CSS', 'JavaScript', 'Python', 'SQL', 'npm', 'Express', 'Next.js', 'Node.js', 'React.js', 'Firebase', 'Heroku', 'MongoDB', 'Firebase Realtime Database']",13,1
59066,0,False,Undergraduate,1,Man,False,Dev,6,5,Armenia,48000.0,"['Java', 'JavaScript', 'PHP', 'TypeScript', 'Docker', 'npm', 'Terraform', 'Yarn', 'Laravel', 'Node.js', 'AWS', 'DynamoDB', 'MariaDB', 'PostgreSQL']",14,1
59067,0,False,Master,1,Man,False,Dev,15,12,Brazil,25344.0,"['C++', 'HTML/CSS', 'Java', 'JavaScript', 'PHP', 'Python', 'SQL', 'Docker', 'Kubernetes', 'npm', 'Angular', 'Flask', 'jQuery', 'Laravel', 'AWS', 'VMware', 'MongoDB', 'MySQL']",18,1
59068,0,False,Undergraduate,1,Woman,False,Dev,2,0,Nigeria,7212.0,"['C#', 'HTML/CSS', 'JavaScript', 'PHP', 'SQL', 'TypeScript', 'npm', 'Yarn', 'Angular.js', 'ASP.NET', 'ASP.NET Core ', 'Express', 'jQuery', 'Laravel', 'Node.js', 'React.js', 'Heroku', 'Microsoft Azure', 'Microsoft SQL Server', 'MongoDB', 'MySQL', 'SQLite']",22,1
59069,0,False,Undergraduate,1,Man,False,Dev,11,4,Mexico,50000.0,"['Java', 'JavaScript', 'Python', 'SQL', 'TypeScript', 'Docker', 'Homebrew', 'Angular', 'Django', 'Flask', 'jQuery', 'AWS', 'DigitalOcean', 'Google Cloud', 'Heroku', 'Microsoft Azure', 'VMware', 'MongoDB', 'PostgreSQL']",19,1
59070,1,False,Undergraduate,1,Man,False,Dev,24,22,United States of America,110000.0,"['Bash/Shell', 'C#', 'C++', 'HTML/CSS', 'JavaScript', 'PowerShell', 'SQL', 'TypeScript', 'Docker', 'npm', 'Puppet', 'ASP.NET', 'ASP.NET Core ', 'Blazor', 'jQuery', 'AWS', 'VMware', 'Microsoft SQL Server', 'SQLite']",19,1
59071,1,False,Master,1,Man,False,Dev,17,10,Portugal,109843.0,"['Elixir', 'Ruby', 'Docker', 'Homebrew', 'Kubernetes', 'Terraform', 'Phoenix', 'React.js', 'Ruby on Rails', 'AWS', 'Heroku', 'PostgreSQL', 'Redis']",13,0
59072,1,False,Undergraduate,1,Man,False,Dev,25,20,United States of America,200000.0,"['C#', 'HTML/CSS', 'JavaScript', 'TypeScript', 'Docker', 'npm', 'Terraform', 'ASP.NET Core ', 'jQuery', 'Node.js', 'React.js', 'AWS', 'Microsoft Azure', 'Microsoft SQL Server', 'PostgreSQL', 'Redis']",16,1
59073,0,False,Undergraduate,1,Man,False,Dev,5,2,Canada,109318.0,"['HTML/CSS', 'JavaScript', 'SQL', 'TypeScript', 'npm', 'Node.js', 'React.js', 'Vue.js', 'AWS', 'Microsoft Azure', 'DynamoDB', 'Elasticsearch', 'PostgreSQL', 'Redis']",14,1
59074,1,False,Master,1,Woman,False,Dev,24,23,United States of America,115000.0,"['HTML/CSS', 'JavaScript', 'PHP', 'SQL', 'jQuery', 'MariaDB']",6,0
59075,0,False,Undergraduate,1,Man,True,Dev,16,8,United States of America,160000.0,"['Bash/Shell', 'C', 'C++', 'Ansible', 'Docker']",5,0
59076,0,False,Undergraduate,1,Man,True,Dev,9,4,Canada,134305.0,"['Elixir', 'Groovy', 'Haskell', 'JavaScript', 'Ruby', 'SQL', 'Ansible', 'Docker', 'Homebrew', 'Kubernetes', 'Terraform', 'React.js', 'Ruby on Rails', 'AWS', 'Heroku', 'MySQL', 'PostgreSQL', 'Redis', 'SQLite']",19,0
59077,0,False,Other,1,Man,False,Dev,11,7,Mexico,8736.0,"['Dart', 'HTML/CSS', 'JavaScript', 'PHP', 'SQL', 'TypeScript', 'npm', 'Yarn', 'Laravel', 'Next.js', 'Node.js', 'React.js', 'Vue.js', 'Firebase', 'Linode', 'Microsoft Azure', 'MariaDB', 'Microsoft SQL Server', 'MySQL', 'Redis', 'SQLite']",21,1
59078,0,False,Undergraduate,1,Man,False,Dev,6,6,United Kingdom of Great Britain and Northern Ireland,59050.0,"['C#', 'Docker', 'ASP.NET', 'ASP.NET Core ', 'Blazor', 'AWS', 'Microsoft Azure', 'DynamoDB', 'Microsoft SQL Server', 'MongoDB', 'MySQL', 'SQLite']",12,1
59079,0,False,Undergraduate,1,NonBinary,False,Dev,12,3,United States of America,70000.0,"['HTML/CSS', 'JavaScript', 'PHP', 'npm']",4,0
59080,1,False,NoHigherEd,1,Man,True,Dev,2,2,United States of America,103000.0,"['Bash/Shell', 'C#', 'SQL', 'Docker', 'Kubernetes', 'Angular', 'ASP.NET', 'ASP.NET Core ', 'Microsoft Azure', 'MariaDB', 'Microsoft SQL Server', 'MySQL', 'PostgreSQL', 'SQLite']",14,1
59081,0,False,Master,1,Man,False,NotDev,11,4,United Kingdom of Great Britain and Northern Ireland,77896.0,"['C', 'HTML/CSS', 'Java', 'JavaScript', 'Python', 'Django', 'jQuery', 'Oracle', 'SQLite']",9,1
59082,0,False,Master,1,Man,False,Dev,15,10,Czech Republic,155892.0,"['C#', 'JavaScript', 'TypeScript', 'npm', 'ASP.NET', 'ASP.NET Core ', 'Microsoft Azure', 'Microsoft SQL Server']",8,1
59083,1,False,Master,1,Man,False,Dev,22,22,Norway,103705.0,"['HTML/CSS', 'Java', 'JavaScript', 'Kotlin', 'SQL', 'TypeScript', 'Docker', 'Kubernetes', 'npm', 'Yarn', 'Express', 'Next.js', 'React.js', 'Google Cloud', 'Elasticsearch', 'PostgreSQL']",16,1
59084,0,False,Undergraduate,1,Man,False,Dev,8,2,Belarus,54000.0,"['Bash/Shell', 'C#', 'PowerShell', 'Python', 'Ruby', 'Ansible', 'Chef', 'Docker', 'Kubernetes', 'Terraform', 'Django', 'FastAPI', 'Flask', 'AWS', 'Microsoft Azure', 'OpenStack', 'DynamoDB', 'Elasticsearch', 'MongoDB', 'PostgreSQL']",20,1
59085,0,False,Undergraduate,1,Man,False,Dev,6,2,United States of America,175000.0,"['Objective-C', 'Swift', 'Homebrew', 'npm', 'React.js', 'MongoDB']",6,0
59086,1,True,Other,1,Man,True,Dev,8,7,United States of America,200000.0,"['Bash/Shell', 'HTML/CSS', 'JavaScript', 'Ruby', 'SQL', 'TypeScript', 'React.js', 'Ruby on Rails', 'AWS', 'Heroku', 'PostgreSQL']",11,0
59087,0,False,Other,1,Man,False,Dev,5,5,Mexico,15048.0,"['HTML/CSS', 'JavaScript', 'PHP', 'npm', 'Express', 'Laravel', 'Next.js', 'Node.js', 'React.js', 'Firebase', 'Google Cloud', 'MongoDB', 'MySQL']",13,1
59088,1,False,Other,1,Man,True,Dev,22,20,Slovenia,63986.0,"['C#', 'PowerShell', 'Docker', 'Kubernetes', 'ASP.NET Core ', 'Elasticsearch', 'Oracle']",7,0
59089,1,False,Undergraduate,1,Man,True,Dev,39,31,United States of America,116000.0,"['Bash/Shell', 'C#', 'HTML/CSS', 'JavaScript', 'Python', 'SQL', 'Docker', 'npm', 'ASP.NET', 'ASP.NET Core ', 'Flask', 'Node.js', 'React.js', 'AWS', 'Microsoft Azure', 'Microsoft SQL Server', 'MySQL', 'SQLite']",18,1
59090,1,False,Undergraduate,1,Man,False,Dev,37,22,United States of America,71000.0,"['MATLAB', 'Microsoft SQL Server']",2,0
59091,0,False,Other,1,Man,False,Dev,9,7,"Venezuela, Bolivarian Republic of...",28800.0,"['JavaScript', 'PHP', 'Python', 'TypeScript', 'Docker', 'npm', 'Yarn', 'Angular', 'Django', 'Flask', 'Laravel', 'Node.js', 'React.js', 'Symfony', 'DigitalOcean', 'Google Cloud', 'MariaDB', 'MongoDB', 'MySQL', 'PostgreSQL', 'Redis', 'SQLite']",22,1
59092,1,False,Other,1,Man,False,Dev,37,29,United States of America,195000.0,"['Bash/Shell', 'C#', 'Go', 'HTML/CSS', 'JavaScript', 'PHP', 'Python', 'Ruby', 'SQL', 'TypeScript', 'Chef', 'Docker', 'Homebrew', 'Kubernetes', 'npm', 'Terraform', 'Yarn', 'Angular', 'Express', 'Fastify', 'jQuery', 'Node.js', 'React.js', 'Ruby on Rails', 'AWS', 'Google Cloud', 'Linode', 'Microsoft Azure', 'DynamoDB', 'MariaDB', 'Microsoft SQL Server', 'MySQL', 'PostgreSQL']",33,1
59093,0,False,Other,1,Man,True,Dev,16,8,Portugal,71451.0,"['HTML/CSS', 'JavaScript', 'Python', 'Ruby', 'SQL', 'TypeScript', 'Docker', 'Homebrew', 'Kubernetes', 'npm', 'Terraform', 'Yarn', 'Django', 'Express', 'Node.js', 'React.js', 'Ruby on Rails', 'AWS', 'DynamoDB', 'PostgreSQL', 'Redis']",21,1
59094,1,False,Undergraduate,1,Man,False,Dev,27,27,United States of America,105000.0,"['C#', 'JavaScript', 'ASP.NET', 'ASP.NET Core ', 'AWS', 'Microsoft Azure', 'Microsoft SQL Server']",7,0
59095,0,False,Undergraduate,1,Man,False,Dev,8,6,United States of America,135000.0,"['C', 'C++', 'HTML/CSS', 'JavaScript', 'Objective-C', 'Python', 'SQL', 'TypeScript', 'Docker', 'Flask', 'DigitalOcean', 'SQLite']",12,0
59096,0,False,Master,1,Man,False,Dev,14,7,United Kingdom of Great Britain and Northern Ireland,125639.0,"['Bash/Shell', 'Groovy', 'HTML/CSS', 'Java', 'JavaScript', 'PHP', 'Python', 'SQL', 'TypeScript', 'Ansible', 'Docker', 'Homebrew', 'Kubernetes', 'Terraform', 'Laravel', 'Symfony', 'AWS', 'DynamoDB', 'Oracle']",19,1
59097,0,False,Undergraduate,1,Man,False,Dev,5,1,Costa Rica,17880.0,"['Assembly', 'Bash/Shell', 'C', 'C#', 'C++', 'Groovy', 'HTML/CSS', 'Java', 'JavaScript', 'Kotlin', 'MATLAB', 'PHP', 'PowerShell', 'Python', 'R', 'SQL', 'TypeScript', 'VBA', 'Angular.js', 'ASP.NET', 'ASP.NET Core ', 'Django', 'jQuery', 'Node.js', 'Microsoft Azure', 'VMware', 'Microsoft SQL Server', 'MongoDB', 'MySQL', 'Oracle', 'PostgreSQL', 'SQLite']",32,1
59098,0,False,Other,1,Man,False,NotDev,3,0,United States of America,65000.0,"['Bash/Shell', 'HTML/CSS', 'JavaScript', 'PHP', 'PowerShell', 'SQL', 'TypeScript', 'npm', 'jQuery', 'Node.js', 'React.js', 'AWS', 'DynamoDB', 'Elasticsearch', 'MongoDB']",15,1
59099,0,False,Undergraduate,0,Man,False,Dev,15,11,Mexico,27096.0,"['HTML/CSS', 'JavaScript', 'Kotlin', 'PHP', 'SQL', 'Swift', 'npm', 'Yarn', 'jQuery', 'Node.js', 'DigitalOcean', 'MySQL']",12,1
59100,0,False,Undergraduate,1,Man,True,Dev,6,0,United States of America,60000.0,"['C', 'C#', 'C++', 'Dart', 'HTML/CSS', 'Python', 'SQL', 'Unity 3D', 'ASP.NET', 'Flask', 'Google Cloud', 'Microsoft Azure', 'Cloud Firestore', 'MySQL']",14,0
59101,0,False,PhD,1,Man,False,Dev,17,6,Canada,93701.0,"['C++', 'Lua', 'Python', 'Rust', 'Docker', 'React.js']",6,0
59102,1,False,Undergraduate,1,Man,True,Dev,40,30,United States of America,200000.0,"['C#', 'Crystal', 'HTML/CSS', 'Java', 'JavaScript', 'Ruby', 'SQL', 'Docker', 'Homebrew', 'Kubernetes', 'npm', 'Puppet', 'Angular', 'jQuery', 'Node.js', 'Ruby on Rails', 'AWS', 'Colocation', 'DigitalOcean', 'Heroku', 'IBM Cloud or Watson', 'Linode', 'Managed Hosting', 'Microsoft Azure', 'Oracle Cloud Infrastructure', 'OVH', 'DynamoDB', 'Microsoft SQL Server', 'MongoDB', 'MySQL', 'PostgreSQL', 'Redis', 'SQLite']",33,1
59103,0,False,Undergraduate,1,Man,True,Dev,4,2,Nigeria,7212.0,"['Bash/Shell', 'Dart', 'JavaScript', 'npm', 'Firebase']",5,0
59104,1,False,PhD,0,Man,False,NotDev,42,40,United States of America,50000.0,"['Bash/Shell', 'JavaScript', 'Python', 'npm', 'Express', 'FastAPI', 'Node.js', 'React.js', 'Vue.js', 'DigitalOcean', 'Elasticsearch', 'MongoDB', 'SQLite']",13,1
59105,0,False,Undergraduate,0,Man,False,Dev,3,2,United Kingdom of Great Britain and Northern Ireland,12060.0,"['C#', 'Dart', 'HTML/CSS', 'JavaScript', 'PHP', 'SQL', 'TypeScript', 'Docker', 'Homebrew', 'npm', 'Yarn', 'ASP.NET', 'ASP.NET Core ', 'Blazor', 'Express', 'Laravel', 'Node.js', 'React.js', 'AWS', 'DigitalOcean', 'Firebase', 'Google Cloud', 'Heroku', 'Microsoft Azure', 'MariaDB', 'Microsoft SQL Server', 'MongoDB', 'MySQL', 'PostgreSQL', 'SQLite']",30,1
59106,0,False,Undergraduate,1,Man,False,Dev,14,9,Guatemala,35573.0,"['Dart', 'Groovy', 'Java', 'Kotlin', 'Firebase', 'SQLite']",6,0
59107,1,False,Undergraduate,1,Man,True,Dev,12,10,United States of America,140000.0,"['C#', 'HTML/CSS', 'JavaScript', 'PowerShell', 'Python', 'SQL', 'TypeScript', 'Docker', 'npm', 'ASP.NET', 'ASP.NET Core ', 'jQuery', 'AWS', 'Microsoft SQL Server', 'MongoDB', 'PostgreSQL', 'SQLite']",17,1
59108,0,False,Undergraduate,1,Man,False,Dev,10,4,Brazil,32412.0,"['Go', 'HTML/CSS', 'Java', 'JavaScript', 'Kotlin', 'PowerShell', 'Python', 'Rust', 'SQL', 'TypeScript', 'Docker', 'Kubernetes', 'npm', 'Terraform', 'Yarn', 'Express', 'Fastify', 'Node.js', 'AWS', 'DynamoDB', 'MySQL', 'PostgreSQL', 'Redis']",23,1
59109,0,False,Master,1,Man,False,NotDev,4,2,United States of America,96000.0,"['HTML/CSS', 'JavaScript', 'TypeScript', 'npm', 'Terraform', 'Yarn', 'React.js', 'AWS', 'DynamoDB', 'PostgreSQL']",10,0
59110,0,False,Undergraduate,1,Woman,True,Dev,9,6,United States of America,130000.0,"['C#', 'SQL', 'TypeScript', 'Docker', 'Homebrew', 'Kubernetes', 'npm', 'ASP.NET', 'ASP.NET Core ', 'Blazor', 'jQuery', 'Node.js', 'React.js', 'Vue.js', 'AWS', 'Microsoft Azure', 'Microsoft SQL Server', 'Redis']",18,1
59111,1,False,NoHigherEd,1,Man,False,Dev,27,23,Austria,80623.0,"['C#', 'HTML/CSS', 'PowerShell', 'Docker', 'ASP.NET Core ', 'Blazor', 'Microsoft Azure', 'Microsoft SQL Server', 'Oracle']",9,0
59112,1,False,Undergraduate,1,Man,False,Dev,26,18,United States of America,154000.0,"['C#', 'JavaScript', 'PowerShell', 'SQL', 'TypeScript', 'Docker', 'npm', 'Angular', 'ASP.NET Core ', 'Node.js', 'Microsoft Azure', 'Microsoft SQL Server', 'MongoDB']",13,1
59113,1,False,Undergraduate,1,Woman,True,Dev,8,6,United States of America,140000.0,"['Bash/Shell', 'Java', 'Perl', 'Python', 'Scala', 'SQL', 'Docker', 'Yarn', 'AWS', 'PostgreSQL']",10,0
59114,0,False,Master,1,Man,False,Dev,8,4,Germany,74651.0,"['Bash/Shell', 'Swift', 'Firebase']",3,0
59115,1,False,Undergraduate,0,Man,False,Dev,23,3,Egypt,5220.0,"['C#', 'C++', 'HTML/CSS', 'JavaScript', 'PHP', 'TypeScript', 'npm', 'Angular', 'ASP.NET', 'ASP.NET Core ', 'Flask', 'Microsoft Azure', 'MariaDB', 'Microsoft SQL Server', 'MySQL', 'SQLite']",16,1
59116,0,False,Undergraduate,1,Man,False,Dev,11,9,United States of America,135000.0,"['Clojure', 'Java', 'JavaScript', 'Python', 'Rust', 'Scala', 'TypeScript', 'npm', 'Flask', 'Node.js', 'Play Framework', 'AWS', 'DynamoDB', 'Elasticsearch', 'PostgreSQL', 'Redis']",16,1
59117,0,False,Undergraduate,0,Man,False,Dev,12,6,Yemen,18000.0,"['C#', 'HTML/CSS', 'Java', 'JavaScript', 'Kotlin', 'PHP', 'SQL', 'Swift', 'npm', 'Yarn', 'ASP.NET', 'jQuery', 'Laravel', 'Node.js', 'Vue.js', 'AWS', 'Firebase', 'Google Cloud', 'Microsoft Azure', 'Microsoft SQL Server', 'MySQL', 'Firebase Realtime Database', 'SQLite']",23,1
59118,0,False,Other,1,Woman,True,Dev,2,1,New Zealand,64333.0,"['Bash/Shell', 'C#', 'HTML/CSS', 'JavaScript', 'Rust', 'TypeScript', 'Docker', 'Homebrew', 'npm', 'ASP.NET Core ', 'Express', 'Gatsby', 'Node.js', 'React.js', 'AWS', 'Heroku', 'Microsoft Azure', 'DynamoDB', 'SQLite']",19,1
59119,1,False,Other,1,Man,False,Dev,5,4,Portugal,25594.0,"['C#', 'HTML/CSS', 'JavaScript', 'SQL', 'npm', 'Angular', 'ASP.NET', 'ASP.NET Core ', 'Microsoft Azure', 'Microsoft SQL Server']",10,1
59120,0,False,Undergraduate,1,Man,False,Dev,22,13,New Zealand,115800.0,"['C#', 'C++', 'HTML/CSS', 'JavaScript', 'Python', 'SQL', 'TypeScript', 'VBA', 'Docker', 'Kubernetes', 'ASP.NET', 'ASP.NET Core ', 'Blazor', 'Microsoft Azure', 'Oracle Cloud Infrastructure', 'Microsoft SQL Server', 'MySQL']",17,1
59121,0,False,Undergraduate,0,NonBinary,False,Dev,8,6,United States of America,145000.0,"['Bash/Shell', 'C#', 'C++', 'HTML/CSS', 'JavaScript', 'Python', 'Ruby', 'Rust', 'SQL', 'TypeScript', 'Docker', 'Homebrew', 'Kubernetes', 'npm', 'Unity 3D', 'Yarn', 'Express', 'Gatsby', 'jQuery', 'Next.js', 'Node.js', 'Nuxt.js', 'React.js', 'Ruby on Rails', 'AWS', 'Heroku', 'DynamoDB', 'MongoDB', 'MySQL', 'PostgreSQL', 'Redis', 'SQLite']",32,1
59122,0,False,Other,1,Man,False,Dev,12,3,United States of America,200000.0,"['Bash/Shell', 'Go', 'Groovy', 'JavaScript', 'Lua', 'Python', 'TypeScript', 'Docker', 'Homebrew', 'Kubernetes', 'npm', 'Terraform', 'Yarn', 'AWS', 'Google Cloud', 'Heroku', 'DynamoDB', 'MySQL', 'Redis']",19,1
59123,0,False,Undergraduate,1,Man,False,Dev,3,2,Japan,29407.0,"['HTML/CSS', 'JavaScript', 'PHP', 'PowerShell', 'Python', 'SQL', 'TypeScript', 'npm', 'Django', 'Express', 'Next.js', 'Node.js', 'React.js', 'AWS', 'Google Cloud', 'Heroku', 'DynamoDB', 'Elasticsearch', 'MySQL', 'Oracle', 'PostgreSQL', 'SQLite']",22,1
59124,0,False,Undergraduate,1,Man,False,Dev,13,8,Brazil,37392.0,"['Bash/Shell', 'TypeScript', 'npm', 'Angular', 'Express', 'Node.js', 'AWS', 'DynamoDB']",8,1
59125,1,False,Undergraduate,1,Man,False,Dev,15,9,Canada,105414.0,"['Bash/Shell', 'C#', 'HTML/CSS', 'JavaScript', 'PowerShell', 'SQL', 'Angular', 'ASP.NET', 'ASP.NET Core ', 'Blazor', 'React.js', 'VMware', 'Microsoft SQL Server', 'MySQL', 'PostgreSQL']",15,1
59126,1,False,Other,1,Man,True,Dev,35,22,United States of America,117000.0,"['C#', 'HTML/CSS', 'JavaScript', 'TypeScript', 'React.js', 'Microsoft Azure', 'MySQL']",7,0
59127,1,False,Master,1,Man,True,Dev,4,3,United States of America,112000.0,"['Bash/Shell', 'HTML/CSS', 'Java', 'JavaScript', 'SQL', 'TypeScript', 'Docker', 'Homebrew', 'npm', 'Yarn', 'React.js', 'VMware', 'MySQL']",13,1
59128,0,False,Other,0,Man,False,Dev,7,6,United Kingdom of Great Britain and Northern Ireland,188459.0,"['HTML/CSS', 'JavaScript', 'TypeScript', 'npm', 'Yarn', 'Angular', 'Drupal', 'Express', 'Node.js', 'React.js', 'Vue.js', 'Firebase', 'Heroku', 'MongoDB']",14,1
59129,0,False,Undergraduate,1,Man,False,Dev,6,3,United States of America,80000.0,"['C#', 'HTML/CSS', 'JavaScript', 'Lua', 'PowerShell', 'SQL', 'npm', 'ASP.NET', 'ASP.NET Core ', 'Blazor', 'Microsoft Azure', 'Microsoft SQL Server', 'Oracle']",13,1
59130,1,False,Master,1,Man,False,Dev,43,37,New Zealand,112583.0,"['C#', 'Delphi', 'HTML/CSS', 'JavaScript', 'Python', 'SQL', 'TypeScript', 'npm', 'Angular', 'ASP.NET Core ', 'Blazor', 'Microsoft Azure', 'Microsoft SQL Server']",13,1
59131,0,False,Undergraduate,1,Woman,True,Dev,4,2,United States of America,105000.0,"['JavaScript', 'Python', 'Ansible', 'Homebrew', 'npm', 'Yarn', 'Django', 'Flask', 'React.js', 'Heroku', 'Neo4j', 'PostgreSQL']",12,0
59132,0,False,Other,0,Man,False,Dev,13,7,Poland,92500.0,"['Haskell', 'Java', 'Scala', 'Docker', 'Redis']",5,0
59133,1,False,Master,1,Man,False,Dev,30,22,Sweden,64728.0,"['C#', 'Blazor', 'Microsoft Azure', 'MySQL']",4,0
59134,0,False,Undergraduate,1,Man,False,Dev,10,6,Nigeria,17316.0,"['HTML/CSS', 'JavaScript', 'PHP', 'SQL', 'TypeScript', 'Docker', 'npm', 'Angular', 'Svelte', 'AWS', 'DigitalOcean', 'MySQL', 'Firebase Realtime Database']",13,0
59135,0,False,Undergraduate,1,Man,False,Dev,10,6,Pakistan,14964.0,"['C#', 'HTML/CSS', 'JavaScript', 'MATLAB', 'PowerShell', 'SQL', 'TypeScript', 'VBA', 'Docker', 'npm', 'Yarn', 'Angular', 'Angular.js', 'ASP.NET', 'ASP.NET Core ', 'Express', 'jQuery', 'Node.js', 'React.js', 'Vue.js', 'Firebase', 'Google Cloud', 'Heroku', 'Managed Hosting', 'Microsoft Azure', 'MariaDB', 'Microsoft SQL Server', 'MongoDB', 'MySQL', 'Oracle', 'Firebase Realtime Database', 'Redis', 'SQLite']",33,1
59136,0,False,Undergraduate,1,Man,True,Dev,9,7,Brazil,12468.0,"['C#', 'JavaScript', 'PowerShell', 'SQL', 'TypeScript', 'Docker', 'Kubernetes', 'npm', 'Angular', 'ASP.NET Core ', 'Express', 'Node.js', 'AWS', 'Microsoft Azure', 'Elasticsearch', 'Microsoft SQL Server', 'MongoDB', 'MySQL', 'Oracle', 'PostgreSQL', 'Redis', 'SQLite']",22,1
59137,1,False,Undergraduate,1,Man,True,Dev,20,18,United States of America,135000.0,"['Go', 'Python', 'Ruby', 'SQL', 'Ansible', 'Docker', 'Homebrew', 'npm', 'React.js', 'Ruby on Rails', 'AWS', 'DigitalOcean', 'DynamoDB', 'MySQL', 'PostgreSQL']",15,0
59138,0,False,Master,1,Man,False,Dev,17,7,Argentina,25248.0,"['C++', 'HTML/CSS', 'JavaScript', 'Python', 'SQL', 'Docker', 'Django', 'Flask', 'jQuery', 'Heroku', 'MariaDB', 'MySQL', 'PostgreSQL', 'SQLite']",14,0
59139,0,False,Undergraduate,1,Man,False,Dev,13,7,United States of America,166100.0,"['Python', 'Docker', 'PostgreSQL', 'SQLite']",4,0
59140,0,False,Undergraduate,1,Woman,False,Dev,9,4,Chile,36.0,"['Java', 'JavaScript', 'TypeScript', 'Docker', 'Kubernetes', 'npm', 'Terraform', 'Yarn', 'Express', 'Fastify', 'Gatsby', 'Next.js', 'React.js', 'Firebase', 'Google Cloud', 'Microsoft Azure', 'Cloud Firestore', 'Elasticsearch', 'Firebase Realtime Database']",19,1
59141,1,False,Master,1,Man,False,Dev,29,24,Uruguay,71652.0,"['Python', 'R', 'Docker', 'Kubernetes', 'Flask', 'Google Cloud', 'Heroku', 'Microsoft SQL Server', 'MongoDB', 'MySQL', 'Neo4j', 'PostgreSQL']",12,0
59142,0,False,Undergraduate,1,Man,True,Dev,3,2,United States of America,90000.0,"['HTML/CSS', 'Java', 'JavaScript', 'Scala', 'SQL', 'TypeScript', 'Docker', 'Homebrew', 'npm', 'Angular', 'Express', 'Next.js', 'Node.js', 'Play Framework', 'React.js', 'Vue.js', 'Oracle', 'PostgreSQL']",18,1
59143,1,False,Master,1,Man,False,Dev,20,14,Hong Kong (S.A.R.),140712.0,"['Bash/Shell', 'HTML/CSS', 'JavaScript', 'PHP', 'Ruby', 'Rust', 'TypeScript', 'Docker', 'Homebrew', 'Kubernetes', 'npm', 'Yarn', 'Express', 'Gatsby', 'jQuery', 'Next.js', 'Node.js', 'React.js', 'Ruby on Rails', 'AWS', 'DigitalOcean', 'Firebase', 'Google Cloud', 'Heroku', 'Linode', 'Microsoft Azure', 'OpenStack', 'MariaDB', 'Microsoft SQL Server', 'MongoDB', 'MySQL', 'PostgreSQL', 'Firebase Realtime Database', 'Redis', 'SQLite']",35,1
59144,1,False,Master,0,Man,False,Dev,19,13,United States of America,12000.0,"['Assembly', 'C#', 'C++', 'Delphi', 'HTML/CSS', 'Java', 'JavaScript', 'MATLAB', 'PHP', 'SQL', 'TypeScript', 'npm', 'Angular', 'Angular.js', 'ASP.NET', 'ASP.NET Core ', 'Blazor', 'jQuery', 'Laravel', 'Symfony', 'Vue.js', 'MariaDB', 'Microsoft SQL Server', 'MySQL', 'PostgreSQL', 'SQLite']",26,1
59145,0,False,Master,1,Man,True,Dev,20,10,Portugal,78000.0,"['C', 'C#', 'C++', 'Python', 'Unity 3D', 'Unreal Engine', 'jQuery', 'MySQL', 'SQLite']",9,1
59146,1,False,Undergraduate,0,Woman,False,NotDev,5,3,Australia,76428.0,"['HTML/CSS', 'JavaScript', 'Python']",3,0
59147,1,False,Master,1,Man,True,Dev,30,17,United States of America,200000.0,"['Clojure', 'HTML/CSS', 'Java', 'JavaScript', 'Kotlin', 'LISP', 'Python', 'Scala', 'SQL', 'Docker', 'PostgreSQL']",11,0
59148,0,False,Other,1,Man,False,Dev,12,9,Canada,78084.0,"['C#', 'HTML/CSS', 'JavaScript', 'PowerShell', 'Swift', 'TypeScript', 'Docker', 'npm', 'Terraform', 'Unity 3D', 'Angular', 'Angular.js', 'ASP.NET', 'ASP.NET Core ', 'jQuery', 'Next.js', 'Ruby on Rails', 'AWS', 'Microsoft SQL Server', 'MySQL', 'PostgreSQL']",21,1
59149,1,False,Undergraduate,1,Man,True,Dev,20,6,United States of America,110000.0,"['HTML/CSS', 'JavaScript', 'Python', 'TypeScript', 'Docker', 'npm', 'Yarn', 'Angular', 'ASP.NET', 'Django', 'jQuery', 'Node.js', 'React.js', 'Google Cloud', 'MySQL', 'SQLite']",16,1
59150,1,False,Undergraduate,1,Woman,True,Dev,4,2,United States of America,87000.0,"['HTML/CSS', 'JavaScript', 'npm', 'Gatsby', 'jQuery', 'Node.js', 'React.js']",7,1
59151,0,False,Undergraduate,1,Man,False,Dev,15,10,Indonesia,16380.0,"['Java', 'Kotlin', 'Python', 'Docker', 'AWS', 'PostgreSQL', 'Redis']",7,0
